nr_free_pages,nr_zone_inactive_anon,nr_zone_active_anon,nr_zone_inactive_file,nr_zone_active_file,nr_zone_unevictable,nr_zone_write_pending,nr_mlock,nr_bounce,nr_zspages,nr_free_cma,nr_unaccepted,numa_hit,numa_miss,numa_foreign,numa_interleave,numa_local,numa_other,nr_inactive_anon,nr_active_anon,nr_inactive_file,nr_active_file,nr_unevictable,nr_slab_reclaimable,nr_slab_unreclaimable,nr_isolated_anon,nr_isolated_file,workingset_nodes,workingset_refault_anon,workingset_refault_file,workingset_activate_anon,workingset_activate_file,workingset_restore_anon,workingset_restore_file,workingset_nodereclaim,nr_anon_pages,nr_mapped,nr_file_pages,nr_dirty,nr_writeback,nr_writeback_temp,nr_shmem,nr_shmem_hugepages,nr_shmem_pmdmapped,nr_file_hugepages,nr_file_pmdmapped,nr_anon_transparent_hugepages,nr_vmscan_write,nr_vmscan_immediate_reclaim,nr_dirtied,nr_written,nr_throttled_written,nr_kernel_misc_reclaimable,nr_foll_pin_acquired,nr_foll_pin_released,nr_kernel_stack,nr_page_table_pages,nr_sec_page_table_pages,nr_swapcached,pgpromote_success,pgpromote_candidate,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged,nr_dirty_threshold,nr_dirty_background_threshold,pgpgin,pgpgout,pswpin,pswpout,pgalloc_dma,pgalloc_dma32,pgalloc_normal,pgalloc_movable,pgalloc_device,allocstall_dma,allocstall_dma32,allocstall_normal,allocstall_movable,allocstall_device,pgskip_dma,pgskip_dma32,pgskip_normal,pgskip_movable,pgskip_device,pgfree,pgactivate,pgdeactivate,pglazyfree,pgfault,pgmajfault,pglazyfreed,pgrefill,pgreuse,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgscan_kswapd,pgscan_direct,pgscan_khugepaged,pgscan_direct_throttle,pgscan_anon,pgscan_file,pgsteal_anon,pgsteal_file,zone_reclaim_failed,pginodesteal,slabs_scanned,kswapd_inodesteal,kswapd_low_wmark_hit_quickly,kswapd_high_wmark_hit_quickly,pageoutrun,pgrotated,drop_pagecache,drop_slab,oom_kill,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,numa_hint_faults_local,numa_pages_migrated,pgmigrate_success,pgmigrate_fail,thp_migration_success,thp_migration_fail,thp_migration_split,compact_migrate_scanned,compact_free_scanned,compact_isolated,compact_stall,compact_fail,compact_success,compact_daemon_wake,compact_daemon_migrate_scanned,compact_daemon_free_scanned,htlb_buddy_alloc_success,htlb_buddy_alloc_fail,cma_alloc_success,cma_alloc_fail,unevictable_pgs_culled,unevictable_pgs_scanned,unevictable_pgs_rescued,unevictable_pgs_mlocked,unevictable_pgs_munlocked,unevictable_pgs_cleared,unevictable_pgs_stranded,thp_fault_alloc,thp_fault_fallback,thp_fault_fallback_charge,thp_collapse_alloc,thp_collapse_alloc_failed,thp_file_alloc,thp_file_fallback,thp_file_fallback_charge,thp_file_mapped,thp_split_page,thp_split_page_failed,thp_deferred_split_page,thp_split_pmd,thp_scan_exceed_none_pte,thp_scan_exceed_swap_pte,thp_scan_exceed_share_pte,thp_split_pud,thp_zero_page_alloc,thp_zero_page_alloc_failed,thp_swpout,thp_swpout_fallback,balloon_inflate,balloon_deflate,balloon_migrate,swap_ra,swap_ra_hit,ksm_swpin_copy,cow_ksm,zswpin,zswpout,zswpwb,direct_map_level2_splits,direct_map_level3_splits,nr_unstable,timestamp
-15787946,11359182,1491235,2950232,-23236,0,-3,0,0,0,0,0,31058416,84546,84546,0,27792321,3350641,11359182,1491235,2950232,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850326,-17891,2927658,-3,0,0,-2,0,0,0,0,19,24618,3,3881,28502,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571562,-1284211,50974516,115260,993,24618,0,810315,30391559,0,0,0,0,1,479,0,0,0,0,0,0,15408523,2673607,1224639,0,30957564,1460,0,1229668,7475,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286567,1354,18,0,0,3198876,4661611,55772,0,0,0,19,3198876,4661611,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:51:41,178"
-15788038,11359150,1491235,2950233,-23236,0,-3,0,0,0,0,0,31058941,84546,84546,0,27792846,3350641,11359150,1491235,2950233,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927660,-3,0,0,-2,0,0,0,0,19,24618,3,3888,28509,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571580,-1284220,50974516,115288,993,24618,0,810315,30392106,0,0,0,0,1,479,0,0,0,0,0,0,15409089,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1354,18,0,0,3231644,4705982,55784,0,0,0,19,3231644,4705982,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:51:51,180"
-15788038,11359153,1491235,2950235,-23236,0,-3,0,0,0,0,0,31058951,84546,84546,0,27792856,3350641,11359153,1491235,2950235,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927661,-3,0,0,-2,0,0,0,0,19,24618,3,3894,28515,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571580,-1284220,50974516,115312,993,24618,0,810315,30392137,0,0,0,0,1,479,0,0,0,0,0,0,15409127,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1354,18,0,0,3231644,4705982,55784,0,0,0,19,3231644,4705982,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:01,191"
-15788038,11359153,1491235,2950237,-23236,0,-3,0,0,0,0,0,31058960,84546,84546,0,27792865,3350641,11359153,1491235,2950237,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927663,-3,0,0,-2,0,0,0,0,19,24618,3,3901,28522,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571579,-1284219,50974516,115340,993,24618,0,810315,30392167,0,0,0,0,1,479,0,0,0,0,0,0,15409155,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1354,18,0,0,3231644,4705982,55784,0,0,0,19,3231644,4705982,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:11,192"
-15788038,11359153,1491235,2950238,-23236,0,-3,0,0,0,0,0,31058964,84546,84546,0,27792869,3350641,11359153,1491235,2950238,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927664,-3,0,0,-2,0,0,0,0,19,24618,3,3907,28528,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571579,-1284219,50974516,115364,993,24618,0,810315,30392192,0,0,0,0,1,479,0,0,0,0,0,0,15409195,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1354,18,0,0,3231644,4705982,55784,0,0,0,19,3231644,4705982,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:21,194"
-15788038,11359147,1491235,2950233,-23237,0,-3,0,0,0,0,0,31058975,84546,84546,0,27792880,3350641,11359147,1491235,2950233,-23237,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927666,-3,0,0,-2,0,0,0,0,19,24618,3,3914,28535,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571580,-1284220,50974516,115392,993,24618,0,810315,30392224,0,0,0,0,1,479,0,0,0,0,0,0,15409241,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1355,18,0,0,3264924,4750340,55813,0,0,0,19,3264924,4750340,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:31,199"
-15788038,11359153,1491235,2950242,-23236,0,-3,0,0,0,0,0,31058984,84546,84546,0,27792889,3350641,11359153,1491235,2950242,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927668,-3,0,0,-2,0,0,0,0,19,24618,3,3921,28542,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571578,-1284219,50974516,115420,993,24618,0,810315,30392254,0,0,0,0,1,479,0,0,0,0,0,0,15409253,2673612,1224639,0,30958215,1460,0,1229668,7496,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1355,18,0,0,3264924,4750340,55813,0,0,0,19,3264924,4750340,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:41,203"
-15787942,11359153,1491235,2950243,-23236,0,-3,0,0,0,0,0,31059503,84546,84546,0,27793408,3350641,11359153,1491235,2950243,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927669,-3,0,0,-2,0,0,0,0,19,24618,3,3927,28548,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571559,-1284209,50974516,115444,993,24618,0,810315,30392795,0,0,0,0,1,479,0,0,0,0,0,0,15409801,2673617,1224639,0,30958866,1460,0,1229668,7519,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286571,1355,18,0,0,3264924,4750340,55813,0,0,0,19,3264924,4750340,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:52:51,211"
-15787958,11359152,1491235,2950245,-23236,0,-3,0,0,0,0,0,31059514,84546,84546,0,27793419,3350641,11359152,1491235,2950245,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927671,-3,0,0,-2,0,0,0,0,19,24618,3,3934,28555,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571562,-1284211,50974516,115472,993,24618,0,810315,30392827,0,0,0,0,1,479,0,0,0,0,0,0,15409831,2673617,1224639,0,30958866,1460,0,1229668,7519,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286572,1355,18,0,0,3297692,4794722,55830,0,0,0,19,3297692,4794722,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:01,219"
-15787958,11359153,1491235,2950246,-23236,0,-3,0,0,0,0,0,31059522,84546,84546,0,27793427,3350641,11359153,1491235,2950246,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927672,-3,0,0,-2,0,0,0,0,19,24618,3,3940,28561,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571562,-1284210,50974516,115496,993,24618,0,810315,30392856,0,0,0,0,1,479,0,0,0,0,0,0,15409851,2673617,1224639,0,30958866,1460,0,1229668,7519,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286572,1355,18,0,0,3297692,4794722,55830,0,0,0,19,3297692,4794722,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:11,221"
-15787958,11359153,1491235,2950248,-23236,0,-3,0,0,0,0,0,31059527,84546,84546,0,27793432,3350641,11359153,1491235,2950248,-23236,0,18817,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927674,-3,0,0,-2,0,0,0,0,19,24618,3,3947,28568,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571561,-1284210,50974516,115524,993,24618,0,810315,30392882,0,0,0,0,1,479,0,0,0,0,0,0,15409883,2673617,1224639,0,30958866,1460,0,1229668,7519,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286572,1355,18,0,0,3297692,4794722,55830,0,0,0,19,3297692,4794722,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:21,223"
-15788031,11359153,1491235,2950250,-23236,0,-3,0,0,0,0,0,31059539,84546,84546,0,27793444,3350641,11359153,1491235,2950250,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927676,-3,0,0,-2,0,0,0,0,19,24618,3,3954,28575,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571575,-1284217,50974516,115552,993,24618,0,810315,30392915,0,0,0,0,1,479,0,0,0,0,0,0,15409912,2673617,1224639,0,30958866,1460,0,1229668,7519,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833760,9286748,2065105,3286573,1355,18,0,0,3330460,4839105,55847,0,0,0,19,3330460,4839105,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:31,231"
-15788031,11359152,1491235,2950251,-23236,0,-3,0,0,0,0,0,31059547,84546,84546,0,27793452,3350641,11359152,1491235,2950251,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850297,-17891,2927677,-3,0,0,-2,0,0,0,0,19,24618,3,3960,28581,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571575,-1284217,50974516,115576,993,24618,0,810315,30392937,0,0,0,0,1,479,0,0,0,0,0,0,15409934,2673617,1224639,0,30958868,1460,0,1229668,7520,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286574,1355,18,0,0,3330460,4839105,55847,0,0,0,19,3330460,4839105,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:41,233"
-15788596,11359153,1491235,2950253,-23236,0,-3,0,0,0,0,0,31060078,84546,84546,0,27793983,3350641,11359153,1491235,2950253,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850308,-17891,2927679,-3,0,0,-2,0,0,0,0,19,24618,3,3967,28588,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571688,-1284273,50974516,115604,993,24618,0,810315,30393490,0,0,0,0,1,479,0,0,0,0,0,0,15410506,2673622,1224639,0,30959528,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286574,1355,18,0,0,3330460,4839105,55847,0,0,0,19,3330460,4839105,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:53:51,243"
-15788177,11359164,1491235,2950254,-23236,0,-3,0,0,0,0,0,31060089,84546,84546,0,27793994,3350641,11359164,1491235,2950254,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850308,-17891,2927680,-3,0,0,-2,0,0,0,0,19,24618,3,3973,28594,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571604,-1284232,50974516,115628,993,24618,0,810315,30393529,0,0,0,0,1,479,0,0,0,0,0,0,15410528,2673622,1224639,0,30959528,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286574,1355,18,0,0,3330460,4839105,55847,0,0,0,19,3330460,4839105,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:01,247"
-15788178,11359164,1491235,2950256,-23236,0,-3,0,0,0,0,0,31060097,84546,84546,0,27794002,3350641,11359164,1491235,2950256,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850308,-17891,2927682,-3,0,0,-2,0,0,0,0,19,24618,3,3980,28601,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571604,-1284231,50974516,115656,993,24618,0,810315,30393551,0,0,0,0,1,479,0,0,0,0,0,0,15410612,2673622,1224639,0,30959528,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286577,1355,18,0,0,3363228,4883537,55914,0,0,0,19,3363228,4883537,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:11,249"
-15788178,11359165,1491235,2950258,-23236,0,-3,0,0,0,0,0,31060103,84546,84546,0,27794008,3350641,11359165,1491235,2950258,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850309,-17891,2927684,-3,0,0,-2,0,0,0,0,19,24618,3,3987,28608,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571603,-1284231,50974516,115684,993,24618,0,810315,30393578,0,0,0,0,1,479,0,0,0,0,0,0,15410628,2673622,1224639,0,30959529,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286577,1355,18,0,0,3363228,4883537,55914,0,0,0,19,3363228,4883537,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:21,255"
-15788178,11359166,1491235,2950259,-23236,0,-3,0,0,0,0,0,31060115,84546,84546,0,27794020,3350641,11359166,1491235,2950259,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17891,2927685,-3,0,0,-2,0,0,0,0,19,24618,3,3993,28614,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571603,-1284231,50974516,115708,993,24618,0,810315,30393618,0,0,0,0,1,479,0,0,0,0,0,0,15410674,2673622,1224639,0,30959530,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286577,1355,18,0,0,3363228,4883537,55914,0,0,0,19,3363228,4883537,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:31,257"
-15788194,11359166,1491235,2950261,-23236,0,-3,0,0,0,0,0,31060123,84546,84546,0,27794028,3350641,11359166,1491235,2950261,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17891,2927687,-3,0,0,-2,0,0,0,0,19,24618,3,4000,28621,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571606,-1284233,50974516,115736,993,24618,0,810315,30393640,0,0,0,0,1,479,0,0,0,0,0,0,15410702,2673622,1224639,0,30959530,1460,0,1229668,7541,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286578,1355,18,0,0,3395996,4927917,55931,0,0,0,19,3395996,4927917,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:41,267"
-15787990,11359166,1491235,2950262,-23236,0,-3,0,0,0,0,0,31060642,84546,84546,0,27794547,3350641,11359166,1491235,2950262,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17891,2927688,-3,0,0,-2,0,0,0,0,19,24618,3,4006,28627,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571565,-1284212,50974516,115760,993,24618,0,810315,30394181,0,0,0,0,1,479,0,0,0,0,0,0,15411246,2673627,1224639,0,30960179,1460,0,1229668,7562,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286578,1355,18,0,0,3395996,4927917,55931,0,0,0,19,3395996,4927917,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:54:51,270"
-15787990,11359166,1491235,2950264,-23236,0,-3,0,0,0,0,0,31060653,84546,84546,0,27794558,3350641,11359166,1491235,2950264,-23236,0,18818,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17891,2927690,-3,0,0,-2,0,0,0,0,19,24618,3,4013,28634,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571564,-1284212,50974516,115788,993,24618,0,810315,30394213,0,0,0,0,1,479,0,0,0,0,0,0,15411308,2673627,1224639,0,30960179,1460,0,1229668,7562,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286578,1355,18,0,0,3395996,4927917,55931,0,0,0,19,3395996,4927917,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:55:01,275"
-15788003,11359166,1491235,2950263,-23237,0,3,0,0,0,0,0,31061029,84546,84546,0,27794934,3350641,11359166,1491235,2950263,-23237,0,18819,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17890,2927696,3,0,0,-2,0,0,0,0,19,24618,3,4084,28699,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571567,-1284213,50974516,116096,993,24618,0,810315,30394615,0,0,0,0,1,479,0,0,0,0,0,0,15411740,2673628,1224639,0,30960684,1460,0,1229668,7681,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286610,1359,18,0,0,3432348,4973441,56008,0,0,0,19,3432348,4973441,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:55:11,279"
-15788003,11359166,1491235,2950267,-23230,0,-3,0,0,0,0,0,31061035,84546,84546,0,27794940,3350641,11359166,1491235,2950267,-23230,0,18819,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17890,2927699,-3,0,0,-2,0,0,0,0,19,24618,3,4092,28713,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571565,-1284212,50974516,116168,993,24618,0,810315,30394642,0,0,0,0,1,479,0,0,0,0,0,0,15411772,2673628,1224639,0,30960684,1460,0,1229668,7681,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286610,1359,18,0,0,3432348,4973441,56008,0,0,0,19,3432348,4973441,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:55:21,283"
-15788003,11359166,1491235,2950269,-23230,0,-3,0,0,0,0,0,31061046,84546,84546,0,27794951,3350641,11359166,1491235,2950269,-23230,0,18819,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17890,2927701,-3,0,0,-2,0,0,0,0,19,24618,3,4099,28720,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571565,-1284212,50974516,116196,993,24618,0,810315,30394674,0,0,0,0,1,479,0,0,0,0,0,0,15411802,2673628,1224639,0,30960684,1460,0,1229668,7681,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286610,1359,18,0,0,3432348,4973441,56008,0,0,0,19,3432348,4973441,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:55:31,291"
-15788003,11359166,1491235,2950269,-23233,0,-3,0,0,0,0,0,31061054,84546,84546,0,27794959,3350641,11359166,1491235,2950269,-23233,0,18819,-1397,0,0,151189,957,7203,12,7203,0,3079,18622,12850310,-17890,2927702,-3,0,0,-2,0,0,0,0,19,24618,3,4105,28726,0,0,0,0,336,25321,0,764,0,0,1171936,24239,0,-2571565,-1284212,50974516,116220,993,24618,0,810315,30394703,0,0,0,0,1,479,0,0,0,0,0,0,15411822,2673628,1224639,0,30960684,1460,0,1229668,7681,11013533,24239,0,17159031,492974,0,0,7562796,10089209,988543,10049229,0,0,134681,713,52,670,761,24579,0,0,0,15841451,0,15833761,9286748,2065106,3286610,1360,18,0,0,3468188,5017799,56012,0,0,0,19,3468188,5017799,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12,0,0,0,0,0,0,0,0,"2024-09-09 09:55:41,293"
