Node 0 MemTotal,Node 0 MemFree,Node 0 MemUsed,Node 0 SwapCached,Node 0 Active,Node 0 Inactive,Node 0 Active(anon),Node 0 Inactive(anon),Node 0 Active(file),Node 0 Inactive(file),Node 0 Unevictable,Node 0 Mlocked,Node 0 Dirty,Node 0 Writeback,Node 0 FilePages,Node 0 Mapped,Node 0 AnonPages,Node 0 Shmem,Node 0 KernelStack,Node 0 PageTables,Node 0 SecPageTables,Node 0 NFS_Unstable,Node 0 Bounce,Node 0 WritebackTmp,Node 0 KReclaimable,Node 0 Slab,Node 0 SReclaimable,Node 0 SUnreclaim,Node 0 AnonHugePages,Node 0 ShmemHugePages,Node 0 ShmemPmdMapped,Node 0 FileHugePages,Node 0 FilePmdMapped,Node 0 Unaccepted,Node 0 HugePages_Total,Node 0 HugePages_Free,Node 0 HugePages_Surp,timestamp
0,-6452260,6452260,935376,3172608,3299568,3323144,3536612,-150536,-237044,0,0,-28,0,536460,-34164,6858676,-11272,8,1512,0,0,0,0,-23644,-25160,-23644,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:27,143"
0,-6449688,6449688,953980,3180224,3313336,3330640,3550372,-150416,-237036,0,0,-56,0,555192,-34136,6876156,-11272,8,1512,0,0,0,0,-23628,-25144,-23628,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:37,147"
0,-6465696,6465696,967104,3182672,3326588,3333088,3563620,-150416,-237032,0,0,-44,0,568320,-34136,6888484,-11272,8,1512,0,0,0,0,-23596,-25112,-23596,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:47,158"
0,-6460740,6460740,965668,3230228,3274544,3380908,3511760,-150680,-237216,0,0,-36,0,566436,-34576,6882680,-11272,8,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:31:57,163"
0,-6462968,6462968,973040,3224740,3287568,3375420,3524780,-150680,-237212,0,0,-32,0,573812,-34576,6886916,-11272,8,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:07,164"
0,-6448916,6448916,934408,3789636,2673500,3940416,2910700,-150780,-237200,0,0,-56,0,534948,-34828,6852232,-11416,8,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:17,171"
0,-6443964,6443964,949164,3795664,2685528,3945304,2922576,-149640,-237048,0,0,-40,0,551132,-33868,6865200,-11280,8,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:27,173"
0,-6450912,6450912,962976,3799748,2697336,3949368,2934336,-149620,-237000,0,0,-36,0,565012,-33824,6877728,-11280,-40,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:37,183"
0,-6460160,6460160,976328,3803712,2708852,3953332,2945844,-149620,-236992,0,0,-28,0,578372,-33824,6889864,-11280,-56,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:47,185"
0,-6452720,6452720,947444,3685484,2784636,3836028,3022024,-150544,-237388,0,0,-56,0,548092,-34600,6857180,-11356,-56,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:32:57,191"
0,-6446668,6446668,962436,3690344,2796892,3840752,3034152,-150408,-237260,0,0,-44,0,563348,-34352,6870308,-11356,-56,1512,0,0,0,0,-23564,-25080,-23564,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:07,195"
0,-6455516,6455516,975928,3693724,2809088,3844124,3046280,-150400,-237192,0,0,-36,0,576916,-34344,6882720,-11356,-56,1512,0,0,0,0,-23532,-25048,-23532,-1516,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:17,199"
0,-6445080,6445080,992264,3503140,2939048,3653928,3176480,-150788,-237432,0,0,-32,0,592568,-34740,6822732,-11412,-56,1512,0,0,0,0,-23356,-24884,-23356,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:27,210"
0,-6455848,6455848,1035688,3535116,2952588,3685404,3190012,-150288,-237424,0,0,-56,0,636500,-34412,6867876,-11412,-56,1512,0,0,0,0,-23356,-24884,-23356,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:37,212"
0,-6457636,6457636,1050416,3539216,2964596,3689504,3202012,-150288,-237416,0,0,-40,0,651236,-34412,6880888,-11412,-56,1512,0,0,0,0,-23356,-24884,-23356,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:47,219"
0,-6444032,6444032,1010672,4455808,1995944,4606948,2233372,-151140,-237428,0,0,-56,0,610452,-35164,6838372,-11588,-56,1512,0,0,0,0,-23340,-24868,-23340,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:33:57,234"
0,-6431732,6431732,1030228,4465232,2007892,4616008,2245308,-150776,-237416,0,0,-56,0,630384,-34884,6855996,-11588,-56,1512,0,0,0,0,-23324,-24852,-23324,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:07,236"
0,-6440920,6440920,1044820,4468860,2020264,4619636,2257676,-150776,-237412,0,0,-56,0,644980,-34884,6868296,-11588,-56,1512,0,0,0,0,-23308,-24836,-23308,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:17,238"
0,-6450676,6450676,1038808,4435640,2046268,4586456,2283672,-150816,-237404,0,0,-56,0,639044,-34888,6860948,-11480,-56,1512,0,0,0,0,-23308,-24836,-23308,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:27,243"
0,-6457544,6457544,1053968,4438928,2059764,4589420,2297140,-150492,-237376,0,0,-56,0,654556,-34616,6873476,-11480,-56,1512,0,0,0,0,-23308,-24836,-23308,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:37,251"
0,-6463580,6463580,1068452,4441856,2072564,4592348,2309936,-150492,-237372,0,0,-56,0,669044,-34616,6885572,-11480,-56,1512,0,0,0,0,-23308,-24836,-23308,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:47,256"
0,-6462008,6462008,1059780,4348408,2155224,4499372,2392580,-150964,-237356,0,0,-56,0,659916,-34856,6879888,-11480,-56,1512,0,0,0,0,-23276,-24804,-23276,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:34:57,263"
0,-6453936,6453936,1046292,4251980,2242148,4402276,2474712,-150296,-232564,0,0,-56,0,651884,-31788,6871208,-11484,-56,1512,0,0,0,0,-23276,-24804,-23276,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:07,267"
0,-6463132,6463132,1060280,4255576,2253572,4405872,2486132,-150296,-232560,0,0,-56,0,665876,-31788,6883100,-11484,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:17,271"
0,-6466652,6466652,1061196,4227224,2278712,4376780,2515668,-149556,-236956,0,0,-56,0,663124,-33596,6884760,-11496,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:27,283"
0,-6461948,6461948,1063652,4203196,2303580,4353552,2541036,-150356,-237456,0,0,-56,0,664280,-34724,6887160,-11496,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:37,284"
0,-6456712,6456712,1061972,4185648,2318036,4336032,2555464,-150384,-237428,0,0,-56,0,662600,-34732,6880952,-11496,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:47,286"
0,-6457304,6457304,1055704,4141412,2355952,4291804,2593388,-150392,-237436,0,0,-56,0,656316,-34756,6875360,-11496,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:35:57,295"
0,-6460236,6460236,1052636,4113224,2379688,4263940,2617136,-150716,-237448,0,0,-56,0,652904,-34908,6871472,-11504,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:07,296"
0,-6463000,6463000,1067480,4117424,2391168,4268140,2628608,-150716,-237440,0,0,-56,0,667756,-34908,6883636,-11504,-56,1512,0,0,0,0,-23260,-24788,-23260,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:17,307"
0,-6460428,6460428,1055268,4054192,2441744,4204240,2679256,-150048,-237512,0,0,-56,0,656156,-34448,6877060,-11488,-56,1512,0,0,0,0,-23244,-24772,-23244,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:27,308"
0,-6460500,6460500,1050704,4015804,2473268,4166736,2710792,-150932,-237524,0,0,-56,0,650696,-35008,6874844,-11488,-56,1512,0,0,0,0,-23212,-24740,-23212,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:37,315"
0,-6461964,6461964,1065500,4018876,2485856,4169808,2723372,-150932,-237516,0,0,-56,0,665500,-35008,6887128,-11488,-56,1512,0,0,0,0,-23196,-24724,-23196,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:47,319"
0,-6455960,6455960,1059112,3994784,2502408,4145736,2740016,-150952,-237608,0,0,-56,0,659000,-35116,6877820,-11488,-56,1512,0,0,0,0,-23180,-24708,-23180,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:36:57,327"
0,-6464904,6464904,1072892,3997928,2513860,4148880,2751460,-150952,-237600,0,0,-56,0,672788,-35116,6889396,-11488,-56,1512,0,0,0,0,-23180,-24708,-23180,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:07,329"
0,-6458444,6458444,1033392,3941240,2516596,4091212,2749020,-149972,-232424,0,0,16,0,639336,-30744,6839544,-11596,-40,1512,0,0,0,0,-23164,-24692,-23164,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:17,339"
0,-6450652,6450652,1062740,3959028,2530024,4108172,2762408,-149144,-232384,0,0,-56,0,669664,-30052,6865568,-11484,-40,1512,0,0,0,0,-23132,-24660,-23132,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:27,343"
0,-6455072,6455072,1078456,3963720,2541696,4112864,2774072,-149144,-232376,0,0,-56,0,685388,-30052,6878604,-11484,-40,1512,0,0,0,0,-23116,-24644,-23116,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:37,344"
0,-6464276,6464276,1086740,3951828,2556824,4102096,2792988,-150268,-236164,0,0,-56,0,688760,-33264,6885588,-11484,-40,1512,0,0,0,0,-23100,-24628,-23100,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:47,351"
0,-6461380,6461380,1085600,3937224,2569448,4087624,2805968,-150400,-236520,0,0,-56,0,687132,-33664,6880808,-11484,-40,1512,0,0,0,0,-23100,-24628,-23100,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:37:57,359"
0,-6452256,6452256,1060324,4962072,1508572,5113120,1746204,-151048,-237632,0,0,-56,0,660076,-35168,6859196,-11504,-40,1512,0,0,0,0,-23108,-24636,-23108,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:07,360"
0,-6444340,6444340,1076844,4966756,1521236,5117644,1758848,-150888,-237612,0,0,-56,0,676776,-35044,6873092,-11504,-40,1512,0,0,0,0,-23108,-24636,-23108,-1528,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:17,367"
0,-6454828,6454828,1092336,4971464,1533420,5121676,1771052,-150212,-237632,0,0,-56,0,692944,-34488,6885916,-11484,-40,1512,0,0,0,0,-23108,-24628,-23108,-1520,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:27,371"
0,-6464528,6464528,1093624,4958940,1546808,5109172,1784412,-150232,-237604,0,0,-56,0,694240,-34488,6883540,-11484,-40,1512,0,0,0,0,-23108,-24628,-23108,-1520,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:37,377"
0,-6458076,6458076,1086552,4929884,1567656,5080468,1804892,-150584,-237236,0,0,-56,0,687180,-34472,6873344,-11488,-40,1512,0,0,0,0,-23108,-24628,-23108,-1520,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:47,383"
0,-6453092,6453092,1087664,4885832,1612868,5036568,1850088,-150736,-237220,0,0,-56,0,688152,-34604,6879456,-11492,-40,1512,0,0,0,0,-23108,-24628,-23108,-1520,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:38:57,391"
0,-6421176,6421176,1055076,4816684,1647412,4967652,1884512,-150968,-237100,0,0,-56,0,654856,-35212,6849060,-11504,-40,1512,0,0,0,0,-23108,-24632,-23108,-1524,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:07,395"
0,-6456636,6456636,1098092,4793484,1703120,4938344,1928424,-144860,-225304,0,0,28,0,716372,-30424,6858664,-11564,-40,1512,0,0,0,0,-23108,-24640,-23108,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:17,399"
0,-6458208,6458208,1113364,4799964,1705932,4943272,1939288,-143308,-233356,0,0,0,0,725124,-29180,6871468,-11512,-40,1512,0,0,0,0,-23108,-24640,-23108,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:27,407"
0,-6453148,6453148,1112988,4771280,1727488,4919096,1962768,-147816,-235280,0,0,-56,0,718088,-31232,6870856,-11512,-40,1512,0,0,0,0,-23108,-24640,-23108,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:37,408"
0,-6458816,6458816,1120020,4750656,1752708,4899660,1988372,-149004,-235664,0,0,-56,0,723776,-31884,6876672,-11512,-40,1512,0,0,0,0,-23108,-24640,-23108,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:47,415"
0,-6455120,6455120,1122404,4739516,1762436,4889852,1999520,-150336,-237084,0,0,-56,0,723404,-34012,6875320,-11516,-40,1512,0,0,0,0,-23092,-24624,-23092,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:39:57,418"
0,-6466324,6466324,1136896,4738896,1776240,4889104,2013192,-150208,-236952,0,0,-56,0,738156,-33884,6884668,-11516,-40,1512,0,0,0,0,-23092,-24624,-23092,-1532,2048,0,0,0,0,0,0,0,0,"2024-09-06 12:40:07,427"
